timestamp,open,high,low,close,volume
2025-09-05 06:06:31.531961,58787.96781929546,59802.90269505867,58786.455471338566,59630.34562502086,1876
2025-09-05 06:21:31.531961,59630.34562502086,60646.055153117275,60229.164472973396,60346.38816974222,2460
2025-09-05 06:36:31.531961,60346.38816974222,59857.31090775704,59214.27208459118,59567.144227839504,4735
2025-09-05 06:51:31.531961,59567.144227839504,60009.002007257,58142.9761822053,58543.79168648149,6342
2025-09-05 07:06:31.531961,58543.79168648149,59286.744119536765,58748.17429100935,58753.33903635744,6560
2025-09-05 07:21:31.531961,58753.33903635744,59459.20932149023,58232.451267356315,59289.65267423998,7316
2025-09-05 07:36:31.531961,59289.65267423998,58843.703396991,58063.2652244523,58509.846989075435,1224
2025-09-05 07:51:31.531961,58509.846989075435,56525.38370522968,55439.69486441811,56403.6304629103,3048
2025-09-05 08:06:31.531961,56403.6304629103,55126.040506217665,54066.76654464687,54689.760426935936,7988
2025-09-05 08:21:31.531961,54689.760426935936,55346.51724117706,54962.02142615123,54988.085047846245,1009
2025-09-05 08:36:31.531961,54988.085047846245,58324.458409746825,56831.456361783275,57189.816943745485,2619
2025-09-05 08:51:31.531961,57189.816943745485,56505.606438359406,55404.24978396593,56037.30708325096,3832
2025-09-05 09:06:31.531961,56037.30708325096,56535.53769676914,55241.556954080006,55962.58241402998,8984
2025-09-05 09:21:31.531961,55962.58241402998,56743.14237844739,56124.41785753405,56488.08964834315,2908
2025-09-05 09:36:31.531961,56488.08964834315,56736.16550095108,56408.84192981143,56685.49211795984,6951
2025-09-05 09:51:31.531961,56685.49211795984,58821.36580556682,58191.74520983149,58482.574243005736,7413
2025-09-05 10:06:31.531961,58482.574243005736,59373.087774364,58753.06533706407,59092.10855558396,1077
2025-09-05 10:21:31.531961,59092.10855558396,59580.66774698194,58083.17515642523,58293.485475009205,2065
2025-09-05 10:36:31.531961,58293.485475009205,59943.39382446104,58483.018013792374,59699.77375003756,8804
2025-09-05 10:51:31.531961,59699.77375003756,59117.29717486052,58008.60177348539,58502.09323376698,3190
2025-09-05 11:06:31.531961,58502.09323376698,56892.183307935215,55943.70450079483,56330.600976102425,4687
2025-09-05 11:21:31.531961,56330.600976102425,53830.383588667,52878.54691895942,53700.42043877709,9389
2025-09-05 11:36:31.531961,53700.42043877709,54189.77198083235,53411.83668994416,53883.21063415293,6742
2025-09-05 11:51:31.531961,53883.21063415293,53795.39847195532,52243.28417252311,53457.131438074575,1922
2025-09-05 12:06:31.531961,53457.131438074575,53155.17054009293,52363.58516971446,52941.38235409806,1950
2025-09-05 12:21:31.531961,52941.38235409806,52265.0050140721,51860.09862248785,52081.61278073828,5612
2025-09-05 12:36:31.531961,52081.61278073828,52153.696427388764,51059.14032717684,51724.82588642999,3371
2025-09-05 12:51:31.531961,51724.82588642999,51764.188637316875,50770.879242298426,51270.02236336217,1094
2025-09-05 13:06:31.531961,51270.02236336217,53691.80987829679,52261.37902790242,52639.381663436216,6779
2025-09-05 13:21:31.531961,52639.381663436216,55260.74559642994,53482.71251822313,54294.98962188499,1814
2025-09-05 13:36:31.531961,54294.98962188499,56012.40601644922,55035.64991538736,55184.00337658743,1827
2025-09-05 13:51:31.531961,55184.00337658743,55182.99999909663,54592.12225417333,54704.0523302649,4876
2025-09-05 14:06:31.531961,54704.0523302649,54098.540242360126,52831.30955554852,53844.679615969566,6109
2025-09-05 14:21:31.531961,53844.679615969566,55481.02317475138,55038.87766350034,55298.938310613514,4417
2025-09-05 14:36:31.531961,55298.938310613514,58416.68711363249,57770.45642510813,58112.20665693827,9393
2025-09-05 14:51:31.531961,58112.20665693827,58549.619304121465,57003.769378769466,57962.973513163844,1536
2025-09-05 15:06:31.531961,57962.973513163844,57729.24954250394,56074.62747183201,56165.25191762411,5971
2025-09-05 15:21:31.531961,56165.25191762411,57150.8603484684,56863.43409794573,57041.960690596825,2990
2025-09-05 15:36:31.531961,57041.960690596825,58639.38922213183,57704.68320510629,58232.79848934266,6588
2025-09-05 15:51:31.531961,58232.79848934266,57654.98908932537,57391.175604918615,57399.3331343249,4432
2025-09-05 16:06:31.531961,57399.3331343249,57728.17881240786,55627.09682505114,57096.39243713415,3482
2025-09-05 16:21:31.531961,57096.39243713415,57282.96976884161,57087.19480446355,57169.72525533794,3079
2025-09-05 16:36:31.531961,57169.72525533794,60098.242294845084,59106.48593286208,59755.493651964556,8186
2025-09-05 16:51:31.531961,59755.493651964556,60113.189015491895,57713.17321744481,59289.899977078465,6083
2025-09-05 17:06:31.531961,59289.899977078465,60719.258838751586,58418.290653327735,58627.315847798,4335
2025-09-05 17:21:31.531961,58627.315847798,59741.79360571213,58454.360012334735,58912.59198387766,7305
2025-09-05 17:36:31.531961,58912.59198387766,58532.7890785079,58208.213097461565,58492.08454045807,1832
2025-09-05 17:51:31.531961,58492.08454045807,58528.512348541284,57397.64656005735,57594.03551276223,9519
2025-09-05 18:06:31.531961,57594.03551276223,57788.76506850916,57424.69498807556,57713.53827279311,4054
2025-09-05 18:21:31.531961,57713.53827279311,56990.60486935212,56151.32097674197,56503.56387691842,6207
2025-09-05 18:36:31.531961,56503.56387691842,57567.268748189475,57105.77039879906,57312.64967285247,9356
2025-09-05 18:51:31.531961,57312.64967285247,58809.02096546078,58027.05302720309,58647.266195330005,1822
2025-09-05 19:06:31.531961,58647.266195330005,57695.05294140233,55990.70745016376,56694.571250115274,2409
2025-09-05 19:21:31.531961,56694.571250115274,55958.32217917024,55720.6346309122,55774.63900372999,2555
2025-09-05 19:36:31.531961,55774.63900372999,55305.67086731436,53220.338438744875,54351.906769525165,8083
2025-09-05 19:51:31.531961,54351.906769525165,56400.98806045005,56056.751024189914,56201.454727559474,3679
2025-09-05 20:06:31.531961,56201.454727559474,56372.174916468,56148.595573300896,56184.71823840183,3573
2025-09-05 20:21:31.531961,56184.71823840183,55157.13242637897,54103.49267163414,54681.54491689507,2304
2025-09-05 20:36:31.531961,54681.54491689507,54231.66180013669,53310.00330940558,54005.8401416263,9996
2025-09-05 20:51:31.531961,54005.8401416263,54226.12703450697,53590.63864628112,54120.13531743533,8184
2025-09-05 21:06:31.531961,54120.13531743533,55444.43066942731,53747.45873624551,54050.88247752307,1341
2025-09-05 21:21:31.531961,54050.88247752307,54535.21714611402,53861.40327643766,54395.94734664489,7136
2025-09-05 21:36:31.531961,54395.94734664489,57528.68616021083,57219.30213317165,57404.87215922721,3681
2025-09-05 21:51:31.531961,57404.87215922721,59812.14888118951,58141.851187390734,58722.96368694248,6941
2025-09-05 22:06:31.531961,58722.96368694248,58435.90823997363,57483.58557748163,58320.108786727375,9340
2025-09-05 22:21:31.531961,58320.108786727375,59136.4078210688,58291.122723080065,59003.64613406339,7819
2025-09-05 22:36:31.531961,59003.64613406339,58467.5603869611,57308.64221091749,57857.94489686936,7766
2025-09-05 22:51:31.531961,57857.94489686936,61978.65243905412,60834.35142718407,60909.81502045643,9942
2025-09-05 23:06:31.531961,60909.81502045643,62592.70795227279,61652.7514516533,61656.0417083381,7122
2025-09-05 23:21:31.531961,61656.0417083381,61549.19702466696,60421.98383787389,60849.86574853837,2524
2025-09-05 23:36:31.531961,60849.86574853837,60101.12519360017,58331.15841012852,59312.77196011843,2639
2025-09-05 23:51:31.531961,59312.77196011843,59394.38941008995,58249.09226296084,58483.248287935465,2252
2025-09-06 00:06:31.531961,58483.248287935465,59996.6128546007,59512.33574074585,59642.06194058528,5107
2025-09-06 00:21:31.531961,59642.06194058528,62628.84573290355,61895.02305435441,61969.14166074131,6895
2025-09-06 00:36:31.531961,61969.14166074131,64005.36893630965,63034.86456280615,63567.36676586242,6319
2025-09-06 00:51:31.531961,63567.36676586242,65358.73524446609,64228.08609185275,65312.90797790906,4993
2025-09-06 01:06:31.531961,65312.90797790906,65759.32485026799,65440.97794333613,65508.76494939003,9592
2025-09-06 01:21:31.531961,65508.76494939003,64991.173615272826,63987.62288953856,64815.149386243225,1390
2025-09-06 01:36:31.531961,64815.149386243225,65540.09275724151,64662.1930052135,65400.61131958407,4042
2025-09-06 01:51:31.531961,65400.61131958407,65914.68434277797,64964.97920962634,65301.96656550992,6392
2025-09-06 02:06:31.531961,65301.96656550992,64544.47171577915,63099.85888916532,63644.51255701497,1130
2025-09-06 02:21:31.531961,63644.51255701497,67840.9218535613,66282.97452834631,67140.987217413,5278
2025-09-06 02:36:31.531961,67140.987217413,70402.73503716169,68965.77234259897,69086.9654402665,1920
2025-09-06 02:51:31.531961,69086.9654402665,71115.72363090375,69795.69257057333,71012.54507316803,9684
2025-09-06 03:06:31.531961,71012.54507316803,69507.67033719528,68610.08845942034,69103.06947386629,4810
2025-09-06 03:21:31.531961,69103.06947386629,69191.7542544778,68790.88447387489,69174.96045571283,1271
2025-09-06 03:36:31.531961,69174.96045571283,69562.0462709687,67482.4836223317,68565.52556574203,4760
2025-09-06 03:51:31.531961,68565.52556574203,68059.18941367591,67309.28745735368,67855.37866711697,3033
2025-09-06 04:06:31.531961,67855.37866711697,67010.01822508902,66476.37191082888,66499.43716572266,9056
2025-09-06 04:21:31.531961,66499.43716572266,67532.92453985954,66361.4776713916,66817.59006723121,2828
2025-09-06 04:36:31.531961,66817.59006723121,68285.48413490795,68105.968426616,68139.67283654599,2868
2025-09-06 04:51:31.531961,68139.67283654599,69169.16556587123,68610.6950920287,69066.12639222876,6429
2025-09-06 05:06:31.531961,69066.12639222876,71178.2257751491,69029.4144594966,69472.46816704412,3265
2025-09-06 05:21:31.531961,69472.46816704412,69063.72017839472,68392.28413674465,68741.6220327976,9245
2025-09-06 05:36:31.531961,68741.6220327976,69035.92197986577,67692.04689131345,68235.13476751959,9194
2025-09-06 05:51:31.531961,68235.13476751959,70057.64104019504,69231.90938168134,69672.89127893593,8287
2025-09-06 06:06:31.531961,69672.89127893593,67135.17747207322,66430.16558424797,66550.61603598042,2218
2025-09-06 06:21:31.531961,66550.61603598042,64561.201527934725,63516.39905650446,64212.20874949997,1954
2025-09-06 06:36:31.531961,64212.20874949997,63516.00890503088,62949.82791238355,62978.541192464865,9228
2025-09-06 06:51:31.531961,62978.541192464865,62622.13207005652,61530.33095133397,62190.05976971636,5036
2025-09-06 07:06:31.531961,62190.05976971636,62891.570897700345,62155.87251180927,62250.10016134303,7183
2025-09-06 07:21:31.531961,62250.10016134303,64368.74715029574,63037.57479360244,63330.509147046425,5311
2025-09-06 07:36:31.531961,63330.509147046425,64795.48399609813,63559.16584814258,64084.97162111925,5286
2025-09-06 07:51:31.531961,64084.97162111925,65342.52901449766,64356.74935885105,64741.5529560342,1556
2025-09-06 08:06:31.531961,64741.5529560342,64626.31417458483,63753.05743856254,64531.63743039491,4998
2025-09-06 08:21:31.531961,64531.63743039491,63998.437432495455,62936.329961872034,63483.726663655856,6343
2025-09-06 08:36:31.531961,63483.726663655856,63550.68307758814,62548.68516133105,63174.86195363885,8009
2025-09-06 08:51:31.531961,63174.86195363885,63785.35642224933,62005.282397321236,63376.27260796805,2007
2025-09-06 09:06:31.531961,63376.27260796805,63976.269083047475,63377.67728632106,63720.507863215236,2435
2025-09-06 09:21:31.531961,63720.507863215236,64175.7580260895,63668.95882826817,63787.99304276431,6084
2025-09-06 09:36:31.531961,63787.99304276431,63395.87835510397,62776.2433547383,63085.62761951593,9073
2025-09-06 09:51:31.531961,63085.62761951593,62763.59634484144,62304.22837615586,62330.13907576804,7353
2025-09-06 10:06:31.531961,62330.13907576804,63124.17704616794,62711.71853559871,62794.00279655422,4356
2025-09-06 10:21:31.531961,62794.00279655422,60297.85321205559,59541.86842626228,60244.264569603925,3844
2025-09-06 10:36:31.531961,60244.264569603925,59437.89129998674,58875.9298517346,59019.82059561319,4093
2025-09-06 10:51:31.531961,59019.82059561319,58611.32406215104,58217.89211004782,58359.886185914744,5179
2025-09-06 11:06:31.531961,58359.886185914744,56976.64976683484,56559.3377597224,56585.132667555015,1933
2025-09-06 11:21:31.531961,56585.132667555015,57270.42478627149,56485.6754890291,56866.17908128525,4056
2025-09-06 11:36:31.531961,56866.17908128525,56249.005643467724,55402.90883510924,55448.46039872733,2607
2025-09-06 11:51:31.531961,55448.46039872733,56930.550518898104,56419.91995208476,56693.05191819675,4676
2025-09-06 12:06:31.531961,56693.05191819675,57916.64131837372,57236.707720251914,57501.17230185615,1959
2025-09-06 12:21:31.531961,57501.17230185615,58504.65888391775,58056.100214375605,58205.578139111734,5473
2025-09-06 12:36:31.531961,58205.578139111734,59958.8084458724,59050.625044427674,59665.60891870588,2875
2025-09-06 12:51:31.531961,59665.60891870588,60421.88368365709,59423.75564038918,59612.18849755832,8099
2025-09-06 13:06:31.531961,59612.18849755832,60177.951985498345,59268.421348267155,59770.88140698871,9586
2025-09-06 13:21:31.531961,59770.88140698871,60154.70087227277,58769.527437115925,58996.700285724604,2389
2025-09-06 13:36:31.531961,58996.700285724604,60884.89190302929,59868.392288572104,60436.40267293525,7731
2025-09-06 13:51:31.531961,60436.40267293525,62941.45319216559,61451.15361878832,61465.04661825274,3720
2025-09-06 14:06:31.531961,61465.04661825274,61216.01567361921,61072.03229297193,61199.56165800648,2949
2025-09-06 14:21:31.531961,61199.56165800648,59294.633248120175,58541.591565166396,58706.616034783605,8014
2025-09-06 14:36:31.531961,58706.616034783605,60036.59716730207,59245.458951802786,59454.67464131842,9508
2025-09-06 14:51:31.531961,59454.67464131842,60698.78430233488,59405.118791100256,59618.5087730614,6383
